id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
GOCHkuO4/,GOCHkuO41,1,2,Attempt missed. Gotoku Sakai (Stuttgart) right footed shot from the centre of the box is too high. Assisted by Vedad Ibisevic.,1,12.0,1,VfB Stuttgart,Werder Bremen,gotoku sakai,vedad ibisevic,,,10.0,2.0,0,3.0,1.0,1,1.0,0
GOCHkuO4/,GOCHkuO42,2,3,Foul by Tunay Torun (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,tunay torun,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO43,3,3,Aaron Hunt (SV Werder Bremen) wins a free kick in the defensive half.,8,,2,Werder Bremen,VfB Stuttgart,aaron hunt,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO44,4,4,Attempt saved. Ibrahima Traore (Stuttgart) right footed shot from outside the box is saved in the centre of the goal. Assisted by Christian Gentner.,1,12.0,1,VfB Stuttgart,Werder Bremen,ibrahima traore,christian gentner,,,5.0,1.0,0,15.0,1.0,1,1.0,0
GOCHkuO4/,GOCHkuO45,5,7,"Offside, SV Werder Bremen. Kevin De Bruyne tries a through ball, but Aaron Hunt is caught offside.",9,13.0,2,Werder Bremen,VfB Stuttgart,aaron hunt,kevin de bruyne,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO46,6,8,"Corner,  Stuttgart. Conceded by Zlatko Junuzovic.",2,,1,VfB Stuttgart,Werder Bremen,zlatko junuzovic,zlatko junuzovic,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO47,7,9,"Corner,  Stuttgart. Conceded by Aleksandar Ignjovski.",2,,1,VfB Stuttgart,Werder Bremen,aleksandar ignjovski,aleksandar ignjovski,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO48,8,9,Foul by Vedad Ibisevic (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO49,9,9,Lukas Schmitz (SV Werder Bremen) wins a free kick in the defensive half.,8,,2,Werder Bremen,VfB Stuttgart,lukas schmitz,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO410,10,10,"Offside, Stuttgart. Georg Niedermeier tries a through ball, but Vedad Ibisevic is caught offside.",9,13.0,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,georg niedermeier,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO411,11,11,Foul by Arthur Boka (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,arthur boka,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO412,12,11,Eljero Elia (SV Werder Bremen) wins a free kick in the defensive half.,8,,2,Werder Bremen,VfB Stuttgart,eljero elia,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO413,13,12,Tunay Torun (Stuttgart) wins a free kick in the attacking half.,8,,1,VfB Stuttgart,Werder Bremen,tunay torun,,,,,,0,1.0,,0,,0
GOCHkuO4/,GOCHkuO414,14,12,Foul by Sokratis (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,sokratis,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO415,15,14,Foul by Vedad Ibisevic (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO416,16,14,Sokratis (SV Werder Bremen) wins a free kick in the defensive half.,8,,2,Werder Bremen,VfB Stuttgart,sokratis,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO417,17,15,Attempt missed. Mehmet Ekici (SV Werder Bremen) right footed shot from outside the box misses to the right. Assisted by Nils Petersen.,1,12.0,2,Werder Bremen,VfB Stuttgart,mehmet ekici,nils petersen,,,9.0,2.0,0,15.0,1.0,1,1.0,0
GOCHkuO4/,GOCHkuO418,18,16,"Offside, Stuttgart. Tunay Torun tries a through ball, but Ibrahima Traore is caught offside.",9,13.0,1,VfB Stuttgart,Werder Bremen,ibrahima traore,tunay torun,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO419,19,19,Foul by Vedad Ibisevic (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO420,20,19,Aleksandar Ignjovski (SV Werder Bremen) wins a free kick in the defensive half.,8,,2,Werder Bremen,VfB Stuttgart,aleksandar ignjovski,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO421,21,21,Attempt blocked. Nils Petersen (SV Werder Bremen) left footed shot from outside the box is blocked. Assisted by Kevin De Bruyne.,1,12.0,2,Werder Bremen,VfB Stuttgart,nils petersen,kevin de bruyne,,,2.0,3.0,0,15.0,2.0,1,1.0,0
GOCHkuO4/,GOCHkuO422,22,21,Attempt blocked. Aaron Hunt (SV Werder Bremen) left footed shot from outside the box is blocked.,1,,2,Werder Bremen,VfB Stuttgart,aaron hunt,,,,2.0,3.0,0,15.0,2.0,0,1.0,0
GOCHkuO4/,GOCHkuO423,23,21,Attempt blocked. Eljero Elia (SV Werder Bremen) left footed shot from the right side of the box is blocked. Assisted by Aaron Hunt with a headed pass.,1,12.0,2,Werder Bremen,VfB Stuttgart,eljero elia,aaron hunt,,,2.0,3.0,0,11.0,2.0,3,1.0,0
GOCHkuO4/,GOCHkuO424,24,21,"Corner,  SV Werder Bremen. Conceded by William Kvist.",2,,2,Werder Bremen,VfB Stuttgart,william kvist,william kvist,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO425,25,24,Kevin De Bruyne (SV Werder Bremen) hits the left post with a right footed shot from the centre of the box. Assisted by Eljero Elia with a cross.,1,12.0,2,Werder Bremen,VfB Stuttgart,kevin de bruyne,eljero elia,,,7.0,4.0,0,3.0,1.0,2,1.0,0
GOCHkuO4/,GOCHkuO426,26,24,Attempt saved. Kevin De Bruyne (SV Werder Bremen) left footed shot from the centre of the box is saved in the bottom left corner.,1,,2,Werder Bremen,VfB Stuttgart,kevin de bruyne,,,,3.0,1.0,0,3.0,2.0,0,1.0,0
GOCHkuO4/,GOCHkuO427,27,24,"Corner,  SV Werder Bremen. Conceded by Gotoku Sakai.",2,,2,Werder Bremen,VfB Stuttgart,gotoku sakai,gotoku sakai,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO428,28,24,Attempt blocked. Aaron Hunt (SV Werder Bremen) left footed shot from the centre of the box is blocked.,1,,2,Werder Bremen,VfB Stuttgart,aaron hunt,,,,2.0,3.0,0,3.0,2.0,0,1.0,0
GOCHkuO4/,GOCHkuO429,29,24,Attempt blocked. Lukas Schmitz (SV Werder Bremen) left footed shot from the right side of the box is blocked.,1,,2,Werder Bremen,VfB Stuttgart,lukas schmitz,,,,2.0,3.0,0,11.0,2.0,0,1.0,0
GOCHkuO4/,GOCHkuO430,30,24,"Corner,  SV Werder Bremen. Conceded by Arthur Boka.",2,,2,Werder Bremen,VfB Stuttgart,arthur boka,arthur boka,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO431,31,25,Foul by Vedad Ibisevic (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO432,32,25,Zlatko Junuzovic (SV Werder Bremen) wins a free kick in the defensive half.,8,,2,Werder Bremen,VfB Stuttgart,zlatko junuzovic,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO433,33,26,Foul by Ibrahima Traore (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,ibrahima traore,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO434,34,26,Ibrahima Traore (Stuttgart) is shown the yellow card for a bad foul.,4,,1,VfB Stuttgart,Werder Bremen,ibrahima traore,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO435,35,26,Aleksandar Ignjovski (SV Werder Bremen) wins a free kick in the defensive half.,8,,2,Werder Bremen,VfB Stuttgart,aleksandar ignjovski,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO436,36,27,Tunay Torun (Stuttgart) wins a free kick on the left wing.,8,,1,VfB Stuttgart,Werder Bremen,tunay torun,,,,,,0,4.0,,0,,0
GOCHkuO4/,GOCHkuO437,37,27,Foul by Eljero Elia (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,eljero elia,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO438,38,28,Foul by Arthur Boka (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,arthur boka,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO439,39,28,Zlatko Junuzovic (SV Werder Bremen) wins a free kick in the defensive half.,8,,2,Werder Bremen,VfB Stuttgart,zlatko junuzovic,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO440,40,29,Foul by Martin Harnik (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,martin harnik,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO441,41,29,Attempt blocked. Assani Lukimya (SV Werder Bremen) right footed shot from the centre of the box is blocked.,1,,2,Werder Bremen,VfB Stuttgart,assani lukimya,,,,2.0,3.0,0,3.0,1.0,0,1.0,0
GOCHkuO4/,GOCHkuO442,42,30,Martin Harnik (Stuttgart) wins a free kick on the right wing.,8,,1,VfB Stuttgart,Werder Bremen,martin harnik,,,,,,0,5.0,,0,,0
GOCHkuO4/,GOCHkuO443,43,30,Foul by Zlatko Junuzovic (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,zlatko junuzovic,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO444,44,30,"Attempt missed. Eljero Elia (SV Werder Bremen) left footed shot from the centre of the box is close, but misses to the left. Assisted by Mehmet Ekici with a cross following a fast break.",1,12.0,2,Werder Bremen,VfB Stuttgart,eljero elia,mehmet ekici,,,8.0,2.0,0,3.0,2.0,2,1.0,1
GOCHkuO4/,GOCHkuO445,45,31,Foul by Vedad Ibisevic (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO446,46,31,Assani Lukimya (SV Werder Bremen) wins a free kick in the defensive half.,8,,2,Werder Bremen,VfB Stuttgart,assani lukimya,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO447,47,32,"Offside, Stuttgart. Christian Gentner tries a through ball, but Ibrahima Traore is caught offside.",9,13.0,1,VfB Stuttgart,Werder Bremen,ibrahima traore,christian gentner,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO448,48,32,Attempt saved. Mehmet Ekici (SV Werder Bremen) right footed shot from the centre of the box is saved in the bottom right corner.,1,,2,Werder Bremen,VfB Stuttgart,mehmet ekici,,,,4.0,1.0,0,3.0,1.0,0,1.0,0
GOCHkuO4/,GOCHkuO449,49,32,"Corner,  SV Werder Bremen. Conceded by Serdar Tasci.",2,,2,Werder Bremen,VfB Stuttgart,serdar tasci,serdar tasci,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO450,50,34,"Offside, Stuttgart. Gotoku Sakai tries a through ball, but Vedad Ibisevic is caught offside.",9,13.0,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,gotoku sakai,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO451,51,34,"Goal!  Stuttgart 0, SV Werder Bremen 1. Mehmet Ekici (SV Werder Bremen) right footed shot from the centre of the box to the top left corner. Assisted by Kevin De Bruyne with a cross.",1,12.0,2,Werder Bremen,VfB Stuttgart,mehmet ekici,kevin de bruyne,,,12.0,1.0,1,3.0,1.0,2,1.0,0
GOCHkuO4/,GOCHkuO452,52,36,Georg Niedermeier (Stuttgart) wins a free kick in the defensive half.,8,,1,VfB Stuttgart,Werder Bremen,georg niedermeier,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO453,53,36,Foul by Eljero Elia (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,eljero elia,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO454,54,38,Attempt saved. Nils Petersen (SV Werder Bremen) header from the centre of the box is saved in the top left corner. Assisted by Mehmet Ekici with a cross.,1,12.0,2,Werder Bremen,VfB Stuttgart,nils petersen,mehmet ekici,,,12.0,1.0,0,3.0,3.0,2,1.0,0
GOCHkuO4/,GOCHkuO455,55,39,"Offside, Stuttgart. Vedad Ibisevic tries a through ball, but Tunay Torun is caught offside.",9,13.0,1,VfB Stuttgart,Werder Bremen,tunay torun,vedad ibisevic,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO456,56,41,Vedad Ibisevic (Stuttgart) wins a free kick on the right wing.,8,,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,,,,,,0,5.0,,0,,0
GOCHkuO4/,GOCHkuO457,57,41,Foul by Sokratis (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,sokratis,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO458,58,42,Attempt saved. Martin Harnik (Stuttgart) header from the centre of the box is saved in the top centre of the goal. Assisted by Arthur Boka with a cross.,1,12.0,1,VfB Stuttgart,Werder Bremen,martin harnik,arthur boka,,,11.0,1.0,0,3.0,3.0,2,1.0,0
GOCHkuO4/,GOCHkuO459,59,44,Christian Gentner (Stuttgart) wins a free kick on the left wing.,8,,1,VfB Stuttgart,Werder Bremen,christian gentner,,,,,,0,4.0,,0,,0
GOCHkuO4/,GOCHkuO460,60,44,Foul by Aleksandar Ignjovski (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,aleksandar ignjovski,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO461,61,45,Attempt missed. Martin Harnik (Stuttgart) header from very close range is too high. Assisted by Tunay Torun with a cross following a set piece situation.,1,12.0,1,VfB Stuttgart,Werder Bremen,martin harnik,tunay torun,,,10.0,2.0,0,13.0,3.0,2,2.0,0
GOCHkuO4/,GOCHkuO462,62,45,Sven Ulreich (Stuttgart) wins a free kick in the defensive half.,8,,1,VfB Stuttgart,Werder Bremen,sven ulreich,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO463,63,45,Foul by Nils Petersen (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,nils petersen,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO464,64,45,Nils Petersen (SV Werder Bremen) is shown the yellow card for a bad foul.,4,,2,Werder Bremen,VfB Stuttgart,nils petersen,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO465,65,47,Attempt blocked. Eljero Elia (SV Werder Bremen) right footed shot from outside the box is blocked. Assisted by Mehmet Ekici.,1,12.0,2,Werder Bremen,VfB Stuttgart,eljero elia,mehmet ekici,,,2.0,3.0,0,15.0,1.0,1,1.0,0
GOCHkuO4/,GOCHkuO466,66,48,Georg Niedermeier (Stuttgart) wins a free kick in the defensive half.,8,,1,VfB Stuttgart,Werder Bremen,georg niedermeier,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO467,67,48,Foul by Nils Petersen (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,nils petersen,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO468,68,49,Foul by Arthur Boka (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,arthur boka,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO469,69,49,Eljero Elia (SV Werder Bremen) wins a free kick in the attacking half.,8,,2,Werder Bremen,VfB Stuttgart,eljero elia,,,,,,0,1.0,,0,,0
GOCHkuO4/,GOCHkuO470,70,50,"Goal!  Stuttgart 1, SV Werder Bremen 1. Ibrahima Traore (Stuttgart) left footed shot from the right side of the box to the bottom left corner.",1,,1,VfB Stuttgart,Werder Bremen,ibrahima traore,,,,3.0,1.0,1,11.0,2.0,0,1.0,0
GOCHkuO4/,GOCHkuO471,71,50,Arthur Boka (Stuttgart) wins a free kick in the defensive half.,8,,1,VfB Stuttgart,Werder Bremen,arthur boka,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO472,72,50,Foul by Eljero Elia (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,eljero elia,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO473,73,51,Vedad Ibisevic (Stuttgart) wins a free kick in the attacking half.,8,,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,,,,,,0,1.0,,0,,0
GOCHkuO4/,GOCHkuO474,74,51,Foul by Zlatko Junuzovic (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,zlatko junuzovic,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO475,75,52,Foul by Martin Harnik (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,martin harnik,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO476,76,52,Kevin De Bruyne (SV Werder Bremen) wins a free kick in the defensive half.,8,,2,Werder Bremen,VfB Stuttgart,kevin de bruyne,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO477,77,54,Gotoku Sakai (Stuttgart) wins a free kick in the defensive half.,8,,1,VfB Stuttgart,Werder Bremen,gotoku sakai,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO478,78,54,Foul by Kevin De Bruyne (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,kevin de bruyne,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO479,79,59,Foul by Georg Niedermeier (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,georg niedermeier,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO480,80,59,Kevin De Bruyne (SV Werder Bremen) wins a free kick in the attacking half.,8,,2,Werder Bremen,VfB Stuttgart,kevin de bruyne,,,,,,0,1.0,,0,,0
GOCHkuO4/,GOCHkuO481,81,60,"Goal!  Stuttgart 1, SV Werder Bremen 2. Aaron Hunt (SV Werder Bremen) left footed shot from outside the box to the bottom left corner. Assisted by Nils Petersen with a through ball following a fast break.",1,12.0,2,Werder Bremen,VfB Stuttgart,aaron hunt,nils petersen,,,3.0,1.0,1,15.0,2.0,4,1.0,1
GOCHkuO4/,GOCHkuO482,82,60,Attempt missed. Aaron Hunt (SV Werder Bremen) left footed shot from outside the box is just a bit too high from a direct free kick.,1,,2,Werder Bremen,VfB Stuttgart,aaron hunt,,,,1.0,2.0,0,15.0,2.0,0,4.0,0
GOCHkuO4/,GOCHkuO483,83,62,Foul by Tunay Torun (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,tunay torun,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO484,84,62,Foul by Georg Niedermeier (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,georg niedermeier,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO485,85,62,Zlatko Junuzovic (SV Werder Bremen) wins a free kick in the defensive half.,8,,2,Werder Bremen,VfB Stuttgart,zlatko junuzovic,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO486,86,62,Nils Petersen (SV Werder Bremen) wins a free kick on the right wing.,8,,2,Werder Bremen,VfB Stuttgart,nils petersen,,,,,,0,5.0,,0,,0
GOCHkuO4/,GOCHkuO487,87,64,"Offside, Stuttgart. Ibrahima Traore tries a through ball, but Christian Gentner is caught offside.",9,13.0,1,VfB Stuttgart,Werder Bremen,christian gentner,ibrahima traore,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO488,88,64,"Offside, SV Werder Bremen. Assani Lukimya tries a through ball, but Aaron Hunt is caught offside.",9,13.0,2,Werder Bremen,VfB Stuttgart,aaron hunt,assani lukimya,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO489,89,66,Arthur Boka (Stuttgart) wins a free kick in the defensive half.,8,,1,VfB Stuttgart,Werder Bremen,arthur boka,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO490,90,66,Foul by Eljero Elia (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,eljero elia,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO491,91,67,Vedad Ibisevic (Stuttgart) wins a free kick in the attacking half.,8,,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,,,,,,0,1.0,,0,,0
GOCHkuO4/,GOCHkuO492,92,67,Foul by Sokratis (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,sokratis,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO493,93,68,"Substitution, Stuttgart. Daniel Didavi replaces William Kvist.",7,,1,VfB Stuttgart,Werder Bremen,,,daniel didavi,william kvist,,,0,,,0,,0
GOCHkuO4/,GOCHkuO494,94,68,"Substitution, Stuttgart. Federico Macheda replaces Martin Harnik.",7,,1,VfB Stuttgart,Werder Bremen,,,federico macheda,martin harnik,,,0,,,0,,0
GOCHkuO4/,GOCHkuO495,95,68,Foul by Tunay Torun (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,tunay torun,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO496,96,68,Aaron Hunt (SV Werder Bremen) wins a free kick in the defensive half.,8,,2,Werder Bremen,VfB Stuttgart,aaron hunt,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO497,97,69,"Corner,  Stuttgart. Conceded by Assani Lukimya.",2,,1,VfB Stuttgart,Werder Bremen,assani lukimya,assani lukimya,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO498,98,69,Attempt missed. Vedad Ibisevic (Stuttgart) header from the left side of the six yard box misses to the left. Assisted by Tunay Torun with a cross following a corner.,1,12.0,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,tunay torun,,,8.0,2.0,0,10.0,3.0,2,3.0,0
GOCHkuO4/,GOCHkuO499,99,72,Christian Gentner (Stuttgart) wins a free kick in the defensive half.,8,,1,VfB Stuttgart,Werder Bremen,christian gentner,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO4100,100,72,Foul by Zlatko Junuzovic (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,zlatko junuzovic,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4101,101,73,Foul by Christian Gentner (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,christian gentner,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4102,102,73,Christian Gentner (Stuttgart) is shown the yellow card for a bad foul.,4,,1,VfB Stuttgart,Werder Bremen,christian gentner,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4103,103,73,Aaron Hunt (SV Werder Bremen) wins a free kick in the attacking half.,8,,2,Werder Bremen,VfB Stuttgart,aaron hunt,,,,,,0,1.0,,0,,0
GOCHkuO4/,GOCHkuO4104,104,74,"Goal!  Stuttgart 1, SV Werder Bremen 3. Mehmet Ekici (SV Werder Bremen) from a free kick with a right footed shot to the top right corner.",1,,2,Werder Bremen,VfB Stuttgart,mehmet ekici,,,,13.0,1.0,1,19.0,1.0,0,4.0,0
GOCHkuO4/,GOCHkuO4105,105,75,"Corner,  Stuttgart. Conceded by Sokratis.",2,,1,VfB Stuttgart,Werder Bremen,sokratis,sokratis,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4106,106,76,"Attempt missed. Daniel Didavi (Stuttgart) header from the centre of the box is close, but misses to the right. Assisted by Christian Gentner with a cross.",1,12.0,1,VfB Stuttgart,Werder Bremen,daniel didavi,christian gentner,,,9.0,2.0,0,3.0,3.0,2,1.0,0
GOCHkuO4/,GOCHkuO4107,107,76,Arthur Boka (Stuttgart) wins a free kick in the defensive half.,8,,1,VfB Stuttgart,Werder Bremen,arthur boka,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO4108,108,76,Foul by Eljero Elia (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,eljero elia,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4109,109,77,"Substitution, Stuttgart. Shinji Okazaki replaces Tunay Torun.",7,,1,VfB Stuttgart,Werder Bremen,,,shinji okazaki,tunay torun,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4110,110,78,Foul by Federico Macheda (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,federico macheda,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4111,111,78,Aaron Hunt (SV Werder Bremen) wins a free kick on the right wing.,8,,2,Werder Bremen,VfB Stuttgart,aaron hunt,,,,,,0,5.0,,0,,0
GOCHkuO4/,GOCHkuO4112,112,79,Attempt missed. Vedad Ibisevic (Stuttgart) right footed shot from outside the box is high and wide to the right. Assisted by Christian Gentner.,1,12.0,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,christian gentner,,,6.0,2.0,0,15.0,1.0,1,1.0,0
GOCHkuO4/,GOCHkuO4113,113,80,Attempt missed. Vedad Ibisevic (Stuttgart) right footed shot from the centre of the box is too high. Assisted by Christian Gentner with a cross.,1,12.0,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,christian gentner,,,10.0,2.0,0,3.0,1.0,2,1.0,0
GOCHkuO4/,GOCHkuO4114,114,81,Foul by Georg Niedermeier (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,georg niedermeier,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4115,115,81,Nils Petersen (SV Werder Bremen) wins a free kick on the right wing.,8,,2,Werder Bremen,VfB Stuttgart,nils petersen,,,,,,0,5.0,,0,,0
GOCHkuO4/,GOCHkuO4116,116,82,Vedad Ibisevic (Stuttgart) wins a free kick on the left wing.,8,,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,,,,,,0,4.0,,0,,0
GOCHkuO4/,GOCHkuO4117,117,82,Foul by Aleksandar Ignjovski (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,aleksandar ignjovski,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4118,118,83,Foul by Vedad Ibisevic (Stuttgart).,3,,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4119,119,83,Vedad Ibisevic (Stuttgart) is shown the yellow card for a bad foul.,4,,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4120,120,83,Sokratis (SV Werder Bremen) wins a free kick in the defensive half.,8,,2,Werder Bremen,VfB Stuttgart,sokratis,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO4121,121,85,"Substitution, SV Werder Bremen. Sebastian Prodl replaces Mehmet Ekici.",7,,2,Werder Bremen,VfB Stuttgart,,,sebastian prodl,mehmet ekici,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4122,122,87,Christian Gentner (Stuttgart) wins a free kick in the defensive half.,8,,1,VfB Stuttgart,Werder Bremen,christian gentner,,,,,,0,2.0,,0,,0
GOCHkuO4/,GOCHkuO4123,123,87,Foul by Zlatko Junuzovic (SV Werder Bremen).,3,,2,Werder Bremen,VfB Stuttgart,zlatko junuzovic,,,,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4124,124,89,"Substitution, SV Werder Bremen. Clemens Fritz replaces Zlatko Junuzovic.",7,,2,Werder Bremen,VfB Stuttgart,,,clemens fritz,zlatko junuzovic,,,0,,,0,,0
GOCHkuO4/,GOCHkuO4125,125,90,Vedad Ibisevic (Stuttgart) wins a free kick in the attacking half.,8,,1,VfB Stuttgart,Werder Bremen,vedad ibisevic,,,,,,0,1.0,,0,,0
GOCHkuO4/,GOCHkuO4126,126,90,Attempt blocked. Daniel Didavi (Stuttgart) left footed shot from outside the box is blocked.,1,,1,VfB Stuttgart,Werder Bremen,daniel didavi,,,,2.0,3.0,0,15.0,2.0,0,1.0,0
